transportation_mode,commute_distance_km,flights_per_year,diet_type,meat_consumption_kg_per_month,electricity_usage_kwh,gas_usage_therms,water_usage_gallons,recycling_percentage,new_clothes_per_month,car_type,monthly_carbon_footprint_kg
Car,0.319293585841679,4,Meat-based,19.402337728368643,794.1023337613633,199.1604735559837,3542.638048706557,37.595990964066374,5.838332726254226,Petrol,3683.0319148393514
Public Transport,14.351906658745639,1,Meat-based,0.43963629619245825,305.2903401121466,57.76199399081791,3659.4373477077097,64.00487969300563,6.713035130935163,Hybrid,1962.1017136824398
Public Transport,30.84634591878711,2,Meat-based,16.053948106720433,930.0009863393741,29.853602533849454,3744.0194857344395,49.47943549418734,9.901917892516718,None,2905.970951100735
Car,49.059308901371175,1,Meat-based,15.760702991500441,633.3113644883441,48.19925159918359,3778.1192550136643,84.91322479885106,0.9066208850933832,None,2616.3837709276054
Public Transport,31.59067635083342,4,Meat-based,5.9442822769019195,441.93186186581306,187.22511430802692,500.2377211953356,87.47019843267121,6.672448286332395,Diesel,1893.776926707915
Car,12.99017905320799,3,Meat-based,2.712532320146268,551.7420227027746,104.03204460487913,4792.64361731025,17.056037800651847,2.8339769457059383,Diesel,2947.4534942577125
Public Transport,31.700285154980566,6,Vegetarian,2.9125729341084683,644.5641280939693,72.96361926157138,4163.939451745984,13.623365154572564,6.4009039658617,Petrol,2646.6239039780685
Car,26.999268985792774,1,Vegetarian,13.94863234474385,603.9014786612069,174.67829158184387,4567.917634651783,63.04009260359995,6.076235758839388,Diesel,3242.430889532927
Public Transport,38.99226975755718,2,Meat-based,12.856131821723473,537.7645319825604,78.99805410980649,570.3948288834536,30.12257480622794,1.5345683210816208,Petrol,1559.7511410413208
Car,5.349031941347921,1,Meat-based,15.654913485027734,554.4395236804601,67.00171399153916,4702.3645810358275,1.857071876509886,2.0674664574023915,None,2979.6917596523635
Walk,38.0513951251014,2,Meat-based,18.749623447982092,258.77071938509755,41.45650450994711,4144.048379096472,88.86426693629551,6.2162957804321355,Diesel,2499.874791978436
Car,27.063328933805515,3,Vegetarian,13.83854726533184,831.4596138742114,75.5593647818823,4267.486143314143,22.690076724380827,1.2822994730377413,Petrol,2854.314578240537
Car,48.149600192949734,3,Meat-based,3.117030731028869,587.5842879469138,63.3368712033852,919.7932312488583,92.92806516858091,2.6518087513032285,Petrol,1569.4474809138192
Car,17.093608301934303,0,Meat-based,4.868852335308214,217.97187553423277,135.46079185962822,3824.5011301336895,71.74344508782536,8.352455477380024,None,2446.1344743233694
Walk,31.631094656697407,1,Vegan,16.84387461746229,789.5413914245001,57.916540934145424,4819.62510338941,76.26534899114843,3.270915060016386,Petrol,2759.450947300804
Bike,46.60140527550087,1,Meat-based,4.186121516684171,939.1995805396158,115.4399492845123,3553.4630363817228,20.14614957931604,4.880601562696629,Petrol,2893.1416171908904
Car,5.125486399533963,4,Vegetarian,1.4504463390896283,952.5762093132658,13.178433006394542,3067.526320810729,23.419442561681294,9.411403351458404,Diesel,2195.3641860641355
Public Transport,46.86142436182256,1,Vegetarian,14.06560108084501,432.1159591700555,38.257831339302875,4755.333549870486,52.12677538240658,2.271490888369463,Petrol,2357.6299112427814
Bike,34.394286115040664,4,Meat-based,8.050527109802841,221.96518620467862,81.48105432226976,2493.217047804962,17.209985264986216,3.896260173580104,None,1846.2977374172397
Public Transport,3.391852955258595,0,Meat-based,18.400801050918073,566.5596639697586,187.38985078173909,3196.8210483971543,30.543169268303227,6.064577755435456,Hybrid,3182.254317489922
Public Transport,15.048178347340812,3,Meat-based,13.005101421873231,201.34830641429863,75.45039714313909,2643.5223207246477,32.14624779478045,7.553389295039722,None,1996.2427366088657
Car,35.40860443226408,1,Meat-based,1.808379555833215,940.5886766613555,132.8148242399668,4697.807996121346,15.96299332527641,9.016533867127052,Hybrid,3422.3740138703156
Car,3.367530073438585,2,Meat-based,18.957131345073215,265.2216646196314,51.01744448427963,842.3812704447827,20.518283339516074,9.154729875735152,Electric,1439.5291811955883
Bike,29.108523008813663,4,Meat-based,5.171145272804917,327.48927395604767,25.406715194646345,2755.0386537140666,78.85518420082566,7.76640074372623,None,1680.9232247397508
Walk,17.294152847647837,2,Meat-based,6.744249808125716,465.9728741964734,11.707320016010026,3591.2859862344726,16.719585454726836,2.283308365933104,Diesel,1998.2953148203485
Public Transport,31.045775888373857,1,Meat-based,8.045208273670841,444.8480217032132,61.08269970855027,4063.579422900066,2.8457391843922486,0.24809330042565803,Petrol,2434.2197691546767
Car,2.2871016906256427,1,Vegetarian,1.024485928086265,815.1966031581001,31.532205359381592,3123.5839134986136,62.93549426289384,3.837739303556238,Petrol,2070.4305703800096
Car,43.576840307618816,2,Meat-based,9.930308444612097,510.6851384958661,34.80208960322484,4590.129848546543,97.598311939245,1.4154885098782333,Diesel,2743.24063015747
Public Transport,48.67444845886985,1,Vegetarian,2.466369821505845,253.6914340030032,152.15186167739,4738.961510977423,33.12138146231214,7.1038764743829805,Diesel,2824.0466863374045
Bike,48.44389276428458,2,Vegetarian,8.019406533767036,340.4889059374667,3.1676141889748433,789.4365043711259,11.86557031962523,6.611305868257168,None,703.6990470993273
Bike,37.48259158714624,1,Meat-based,7.0141957598416855,558.2020466687698,111.56202514708689,2310.6674279361846,57.03873253675308,0.4397164162145484,None,2133.68689526783
Bike,6.504312006531599,2,Meat-based,15.456801668530067,232.7085256835214,75.89227611869296,605.565597745195,90.63542110956462,8.365937791309511,Diesel,1344.1915858737307
Public Transport,37.913159796451126,0,Meat-based,16.063410232654622,650.4901080814127,101.30999998170944,1982.3749581849931,78.40617798284788,2.4874326629118224,Petrol,2321.8431484723883
Car,1.2293458229400755,1,Meat-based,3.0682576477817602,609.1725758960313,112.56604744292058,2915.9069808677095,62.2515868412716,4.322270754910422,Petrol,2317.6716464531273
Car,1.1061775764498627,4,Meat-based,7.331023747584524,743.2320847440319,62.673538891455635,4598.57718729477,31.50564966075994,6.679337354557424,Diesel,2961.4193885428645
Bike,16.18051095747706,3,Vegetarian,7.467063220636634,943.9341538414309,59.02177203685706,4309.494451094313,54.18801732762199,4.294187868522533,Hybrid,2786.3307411863475
Public Transport,24.432159520233288,2,Vegan,3.028208878721701,921.0291049910401,146.68036986698115,1073.7487700239358,9.124484130425536,4.412878027999434,Petrol,2097.6525531563884
Car,38.52037089038966,2,Vegetarian,15.96907010102381,951.4680562619482,174.25539762423142,918.6366863340306,67.894542428067,0.6562799533574037,Hybrid,2246.304820371068
Car,34.16476883032526,1,Meat-based,14.144566566708466,320.24403732133084,38.51632649170558,3151.7030244050015,72.50960188976508,4.014435492600038,Hybrid,2104.4368941421467
Public Transport,22.295135318837417,5,Vegetarian,3.8076357259406945,218.40877597541916,19.52375210702979,2894.530876064522,96.50316229099188,7.6484789321998345,Petrol,1496.1185803436006
Car,13.681333314083293,0,Meat-based,7.334438171875981,372.04903044680367,179.55916127840518,1698.6993864351073,26.039735874507166,9.151763371865977,Petrol,2211.147715986798
Car,49.856225007885556,2,Meat-based,2.1161004971302844,905.5766554896832,69.97909272947973,4547.538880492259,1.8456419043022643,4.134971370633718,None,2936.584962785578
Public Transport,21.30906511179865,3,Vegan,12.564131941860879,974.8481271611394,110.26347813256282,4673.14884257699,54.56084644271506,4.235858268790789,Petrol,3226.069453367086
Public Transport,22.569351216483774,1,Meat-based,2.4274384909723934,873.3924559634285,71.9086289040007,2311.751472530732,70.67905043968145,7.026271063236521,Petrol,2151.905244646251
Public Transport,8.181191059583458,2,Meat-based,19.718683372498354,199.01594901478924,25.16046726921026,4506.361507010841,79.0407475882988,9.427720011052767,Hybrid,2542.507091449789
Car,39.740477437496466,4,Vegetarian,15.613641493757246,952.6851982538138,117.86632898954561,2227.770024183377,19.37389330248106,2.6706094023936022,Diesel,2533.4294884545675
Public Transport,34.68411128907443,3,Meat-based,7.804770991679901,481.0222246157074,105.02817035392593,3815.675743233651,26.175286903702364,4.401442065379369,Petrol,2682.595693108663
Car,11.03848063943802,2,Meat-based,11.571278645587089,108.37926168611831,40.598711838239446,2641.739978964759,51.25909252672963,7.959732435523011,Diesel,1694.9811278156503
Car,4.119052280792134,1,Meat-based,18.226836324328175,498.1543666733742,90.37380893045557,1051.6242042823235,33.060080997000185,6.096935693740385,None,1868.3737883062483
Public Transport,34.02496510373565,3,Meat-based,11.081985607916522,141.46225270792084,159.38950080312918,4675.703905566597,86.05114865874451,1.1058634396395473,Hybrid,3023.2929963143215
Public Transport,32.72556071405676,2,Meat-based,3.4899697279591035,589.4901290450058,118.08522062157827,2543.434670198915,47.37601537387203,6.277327355622657,Petrol,2272.0277101059787
Bike,13.662976349910466,1,Meat-based,7.574067111623187,404.6986246933462,19.38346541339897,3805.1916814508163,79.9578644102003,1.867462845973269,Petrol,2049.0186621484704
Public Transport,47.543178112520515,0,Vegan,16.86289730059491,526.0914402346439,109.60429944582701,2152.2821649408147,58.06197604823537,5.102159340784041,None,1892.419684571185
Public Transport,7.552894589045012,0,Meat-based,12.884260319792357,651.8533246688054,140.54765985791738,584.963953593056,77.3090141617112,5.2910326766043845,None,1943.0873310423253
Car,21.616740052130094,2,Meat-based,13.014487686676006,881.9209862360383,158.54068115615027,952.3866141132617,33.267298653032384,8.762033622249849,None,2444.4889765607913
Car,47.18079600837994,0,Vegan,17.336429713769782,695.7114188247357,125.82351572685336,2732.98765770466,83.14166219303112,4.624942740124381,Petrol,2489.931814660361
Car,20.986365846306114,1,Meat-based,17.879461149250094,490.64398163036265,30.531632908156748,3604.839607068631,27.457231555102158,2.794424222358942,None,2406.197911085975
Car,31.92629738320428,0,Meat-based,18.395851435588725,837.4850683033286,142.03465331803213,2006.308969606756,54.60988080032908,2.3096634821603157,Hybrid,2807.4136124277406
Walk,19.879719898139715,0,Meat-based,1.896983865063122,915.023923815819,135.46836921630327,3629.6980662994265,21.400711317387422,8.74251876684336,Hybrid,2950.1138733845874
Car,13.710760117433502,2,Meat-based,10.882520039262019,207.78396978897752,4.885376588126644,3643.8601524438022,47.55265216261934,1.7101085441822839,None,1846.9876393802035
Bike,49.19888239799141,2,Meat-based,14.810190424366372,578.7396797975123,82.34953351804863,3667.711582975239,31.817520950870314,4.2586856088314375,None,2735.129227071421
Public Transport,20.46670031575215,4,Meat-based,15.138536902540276,356.0607637681997,66.59004939247465,2716.348343092288,26.670343063721425,1.87173114926947,Hybrid,2168.270868356012
Bike,44.70496018395672,4,Meat-based,12.134324039400077,142.35507808925266,133.88241285072868,4616.987675546768,96.69850180280375,7.733040401143754,Hybrid,2923.3678140429392
Public Transport,11.497730294554309,0,Meat-based,3.3357467036734834,701.6920256025868,43.22716246218414,2701.38433091277,16.00741054867306,4.74372639974619,Electric,1959.206384387769
Public Transport,10.655235201254165,2,Meat-based,15.948411078833287,876.493699713303,118.1743845948517,2526.1933707348717,78.73258374573953,3.5114369055681207,Hybrid,2831.5499633252025
Public Transport,1.556704144225568,1,Meat-based,14.402226670298914,246.61238902965465,182.64119236283446,1397.2136855478216,98.4164959483215,3.6109964062646682,Petrol,2119.8902408196227
Car,32.58334126879425,2,Meat-based,1.7227154309807258,831.1722918615104,159.56047444172154,1884.4478931035144,1.990148374007783,8.522142067229794,None,2426.0945505409995
Public Transport,18.426317186188058,1,Meat-based,9.276196493487525,868.0561601832475,184.29154724330607,690.5052163323651,69.90274140420951,5.537739542944381,Diesel,2346.866941063236
Car,43.21791249198185,0,Meat-based,3.4795479904360715,922.9063983998352,195.701193386538,3350.908821272766,25.291180555628713,7.178678511312636,None,3207.139884310455
Car,23.66049533457786,4,Meat-based,6.749540914259438,338.7565801774472,2.1340254012325532,1618.410847671918,4.0487824328304445,8.970385162506846,None,1224.1460783386228
Public Transport,48.40967139573608,4,Vegan,0.3616218441137087,913.5577586709004,124.5482552754955,1868.698645184593,40.28895789566308,9.01741676040642,Diesel,2344.8238846181716
Car,9.276275785156058,1,Meat-based,8.006597368215164,388.59647926278905,82.56787955178129,3968.665347489445,93.5217810170875,3.2850905433786313,None,2441.640639952693
Walk,43.43115839778054,1,Meat-based,10.997538423124208,597.1042121099525,171.97089806702434,1972.4953242265424,1.1765094366997686,9.524512631463853,Diesel,2542.64461238625
Walk,38.829842639587085,3,Vegan,12.391651856541737,145.45672374905394,50.362940401826336,1589.8815140591398,58.788569192978166,0.24875882014605444,Petrol,1020.805912605764
Walk,38.5460922322026,6,Meat-based,13.269806902574201,139.49297953186925,196.20589782301522,1260.7598711016758,50.13964785953243,3.768355610161657,Diesel,2128.019772041972
Car,42.239161405844385,1,Meat-based,16.7258262620492,748.3358914589826,122.74159390874945,3986.8628098188015,87.33841643710475,8.957988575088416,Diesel,3421.6676963012615
Car,38.05119954714994,1,Meat-based,4.309258145514601,500.03198018001194,158.70748044576618,1083.678160955121,8.400171452062565,2.7463687981698293,None,1845.2870053498727
Walk,31.31101608157077,3,Vegetarian,2.409636448769359,330.6631378322958,17.119910564553663,2541.891921126591,68.15260298866504,2.7308145032131836,None,1368.1206287795349
Public Transport,6.562243884119379,3,Meat-based,17.030743437958513,271.3721464224192,36.69157695177301,2781.185522347375,68.01096984332773,3.026222850818887,Petrol,1974.6379218676361
Walk,1.6263089745625958,1,Meat-based,3.1322562978529978,702.9581417732962,151.68073460684064,3593.2546070857156,66.90800168622832,6.123133848469222,None,2858.3010665842658
Walk,46.04239239078434,2,Vegan,19.495201626723905,100.36138962280589,4.397304407864722,3349.7756704984795,94.2334494935037,4.383327756143538,Hybrid,1351.4618050727872
Bike,30.832515726036902,2,Meat-based,16.85076458797274,825.3020522771687,163.37559717875655,4148.243028253286,82.30875290068805,7.267348363533426,None,3625.1359568417733
Car,39.826864548808814,1,Meat-based,10.017532117791983,171.32464551693593,2.7898037383822905,701.3814526680717,4.197272624350601,8.949106425646658,Petrol,947.978590852243
Car,24.076117575627503,2,Vegetarian,19.628428498440506,272.3406534173075,131.42376781225465,1833.9832615072874,47.108285070451316,6.741993749428606,Electric,1710.3683926085434
Bike,5.865409448119724,2,Meat-based,1.9475345821600842,447.61275576918064,73.01878404636118,1760.6035344892089,39.79530562013335,2.044667201975755,Petrol,1534.333516096582
Car,6.259289610127522,2,Meat-based,6.061315223502033,536.3728657444933,122.29897054383983,1157.076075164487,31.014722109080207,9.326819023605022,Diesel,1840.171534718001
Car,34.27826436144857,2,Vegetarian,12.764488300812229,419.49560423254763,139.20628139782275,1801.3021423539942,45.13367251540973,2.644928733474785,Hybrid,1889.3031174226662
Public Transport,21.515294744973133,2,Vegetarian,7.000137369463575,388.6409484858645,68.49504383726084,1893.9439136430653,38.41941849259774,1.4989429532815812,None,1462.6767697745572
Walk,10.026236335016836,1,Vegetarian,18.567451039615836,967.5244108658696,21.59248962216711,2848.4800786736523,43.23338998786653,0.899672788609609,Hybrid,2038.1820723722003
Public Transport,24.579727337071844,1,Vegetarian,1.3125217635563513,677.4217131190549,13.929173549653129,3486.670155168152,97.92618656086425,5.633837406661656,None,2002.0521689790799
Public Transport,3.2104468537567046,5,Meat-based,10.988236641219292,121.0896598306494,117.78720451250958,2214.9523112531633,8.863297474958076,1.137624624806518,None,1936.7713501226
Car,29.09857009571994,3,Meat-based,11.81732534790229,487.15831759988185,104.1310707468223,3737.6160409102154,92.22308698387297,1.3877588411263075,Petrol,2824.2875950918283
Public Transport,13.449670221754884,3,Vegetarian,13.054562475544483,887.5078297695732,148.4402018242265,2012.74402360811,48.02367134710267,3.0003048059549666,Petrol,2409.5212224331362
Walk,39.87795503185941,1,Vegetarian,5.113324466636289,371.31056776960116,101.94710200078742,1806.2765479164216,62.374224549954114,2.8165300968446383,None,1557.7056164338487
Car,15.518097946178688,2,Vegetarian,7.291328550397289,185.10071029694942,84.48915800617583,2935.3462513566096,83.01829666176938,6.042395103321423,Diesel,1783.7292446578786
Public Transport,22.76100745409006,7,Meat-based,16.873610593299553,782.546294430926,79.61743564724617,606.7236213760577,36.046302914925555,8.167452794726815,Diesel,2040.3233054968834
Bike,0.5810269954050318,2,Vegetarian,3.8988553794031966,645.4124487424731,5.289380519533493,859.0510563530017,43.04219080879669,7.613496562028924,Petrol,1019.2159617814448
Public Transport,3.622344389727944,2,Meat-based,16.53735694346724,613.2812570438535,67.11144033933142,2380.8629461393716,40.95184802787139,2.6248445471647672,Petrol,2268.7373026890828
Public Transport,19.62467782033424,3,Meat-based,11.253108458054848,148.21890364666712,195.20403150489884,4743.107201262904,37.47310225357599,2.4531049798597993,None,3240.2522007763982
Public Transport,23.996941735856176,0,Vegetarian,15.243750223881642,226.4491088159656,174.71111524541777,3746.8030092954064,92.5529321646895,9.657915301069677,Petrol,2535.9894283511912
Car,30.001027405965186,2,Meat-based,14.272147325269431,660.2944565918024,65.87561340684354,896.5695627525099,82.8929891193012,0.08236241591960125,Petrol,1829.219071052293
Car,14.583128935465162,2,Meat-based,4.150229907697581,287.0414573129522,117.55908101327444,4308.431057513932,10.89999898629761,8.797205330602157,Petrol,2679.7753324289356
Bike,34.74909430632713,2,Meat-based,11.376254728677457,553.6630717735819,169.4593491070988,3795.3534677368143,10.812335247709603,1.9972851912240497,None,3111.788278624184
Bike,43.00611985946023,1,Meat-based,17.35446305610185,590.3935174264541,88.25486735001374,3249.2593656619392,42.78695148529912,9.472843230897679,None,2707.1122235533917
Bike,38.99254944466749,2,Vegan,8.642324736038587,355.15647124384543,3.591572750030192,4191.318322741297,9.865737673280906,3.423072848275197,Petrol,1876.9424726312468
Walk,1.9809412674178573,1,Vegan,19.331815404466333,953.5826399873436,14.902092363728014,2318.4943148433067,61.909309527111965,4.403517738932523,Hybrid,1817.8548700134825
Public Transport,24.02534736289145,2,Meat-based,9.04430200203436,858.2176961520177,102.07854426974133,1496.7547288423375,14.36916072617339,7.0712061394438095,Electric,2223.499437242498
Public Transport,5.246508920908743,2,Vegetarian,2.8557127333576937,750.1361568695187,193.88787513517568,2804.105250989417,52.2373263966801,5.876690514732603,Petrol,2792.1937445960957
Bike,12.102250793126373,5,Vegetarian,7.788693601553465,170.19447976846817,138.64190844377356,2969.787900170632,0.7219947003717753,3.179393297068228,Petrol,2069.816407067603
Public Transport,49.333129663357326,2,Vegan,19.034048127810742,195.5170173781175,14.183238287713905,2922.468674044604,31.659634841264673,5.538309158678235,None,1405.156337580803
Public Transport,7.124777145075662,2,Vegan,6.394416986797085,543.5032112784602,37.872175158372556,3042.8320616604738,67.71907236726554,7.307068843628862,Petrol,1857.6813191279518
Bike,24.944407672567802,1,Meat-based,17.361963197341257,244.64201427188712,154.26462864337,4769.172132076314,48.40389402278484,0.42334945902492094,Petrol,3212.074268659312
Bike,30.907786715905956,1,Vegetarian,17.625013633637796,980.4389171765266,168.28795199124895,4560.105303933041,97.82694859989881,0.11199305255704117,None,3415.1608250354507
Car,35.1232485272052,0,Meat-based,7.003730486639221,242.6682106246685,123.53891723771817,4440.726664515227,87.41037960662108,4.580669390728913,Petrol,2800.4639553195957
Car,27.982434174345705,0,Meat-based,1.6651531610126424,538.7210519175766,128.88463392596333,4106.375649088823,35.90707790431512,1.318366178035142,Diesel,2775.3497437909723
Car,0.48854237095918296,2,Meat-based,14.491158183176365,427.7089511573549,5.667490076676929,4745.426482693784,4.5486541472274595,6.643442914647144,Hybrid,2569.743785096363
Public Transport,16.323065412199593,4,Vegan,6.2302459802797205,675.4477793086882,165.7060519163017,943.2258875573146,84.56263001150188,2.140524562274342,Petrol,1940.3391024691527
Car,25.885582169235573,2,Meat-based,15.658472285151447,216.13276800048243,157.65504163416594,1693.0546765058277,91.12343103146713,4.328511067956709,None,2120.1188862107892
Public Transport,4.393324957241668,5,Vegan,8.853096965208662,487.2847852381518,51.80702882066943,2727.751755445632,82.06273934190368,1.9767093687426895,Diesel,1795.8087194824134
Public Transport,17.53134656045904,1,Meat-based,9.70533484685243,347.23452952642924,141.7353439931014,4309.405219055323,12.794994091976486,5.484835857491245,Petrol,2923.833526296989
Car,1.6601554395683282,1,Meat-based,15.558188134970736,898.9763722045193,42.97092128499962,2773.2457018522964,99.79151344122877,1.160534593845689,Diesel,2480.0256117373697
Public Transport,3.928924857751037,2,Meat-based,7.647266621232558,136.52714092122557,8.066032210302598,3866.1563270371494,25.85842215527738,0.2310685278748026,None,1783.8944841508105
Car,19.846163810079805,0,Meat-based,8.862546906458292,922.3547446058134,40.22730851807545,1125.3195736201228,72.42049128083701,0.5113163810669719,Petrol,1786.745377079763
Car,6.635787702153017,0,Meat-based,7.523809375392442,849.6947246977004,35.7257753508599,1635.8621583945207,90.80348763357216,9.5425844151531,Diesel,1833.0184669012538
Bike,28.37704241307791,4,Meat-based,7.346810305545599,367.8136447967339,67.54959934696944,3792.9924276695256,23.568711433070945,1.4228621861093582,None,2324.9705258118133
Car,34.47324845686329,3,Meat-based,10.518931538029188,810.3615892093942,83.68989943509162,1241.3030399947584,90.8258554677066,7.084782531368353,Petrol,2165.01105088517
Car,40.029334955454146,1,Meat-based,16.175988890023014,128.0922043048728,101.70777829954159,2081.1017059471706,30.948157919486697,0.6792620422282625,None,1854.1832139610258
Public Transport,10.007512212240504,2,Vegetarian,7.235366238451317,970.1789952640543,95.35077510166563,1691.8981601610715,97.64132223840562,1.0816035223518217,Diesel,2054.718411050769
Bike,8.374129112953488,0,Meat-based,10.485094410754733,573.9354483308105,54.13492119305787,2074.377624001153,28.12600203804746,5.088762514093347,Diesel,1862.884692930948
Car,5.228392016720012,0,Meat-based,13.414546508852016,372.9529234589007,5.834133714814893,3687.4582208508664,95.34358247578352,4.648709301543437,Petrol,2081.045891625292
Public Transport,31.821512477181834,1,Meat-based,5.388788926073101,426.3248913352094,121.02032444743014,2155.3123151426043,5.3544650892674905,9.515803094398695,Petrol,2062.4170982506757
Car,35.32378632434506,2,Meat-based,5.550456098047851,159.76481811444762,79.14896596947088,2998.684951735731,70.9272011669813,9.448354530207373,Diesel,1999.2134820277959
Car,1.5793072412821019,2,Meat-based,18.668262540469097,990.4145626378353,59.73443147750994,949.6934467448434,53.21111338370037,7.796086425424651,Petrol,2170.4769685502715
Public Transport,46.81061231218449,1,Vegetarian,14.470691466621773,135.3627506356232,173.38820856610246,4122.579619555825,47.78770771227306,6.0210183012734975,Petrol,2601.0782806942248
Public Transport,2.5985641825736208,0,Meat-based,11.543733524466177,689.4164108330731,149.34866155963195,2164.498815416562,22.349431425583997,4.549603173930111,Petrol,2535.388895555416
Public Transport,27.06481676505352,3,Vegetarian,12.95440108841224,498.46233493581246,171.55310967448844,3418.403715650041,70.5595789776492,3.5617853432842104,Electric,2683.0136279432227
Public Transport,35.453025972545824,3,Meat-based,0.5859888620683673,954.0245963698436,98.9965589424922,3764.253207478247,19.08094914463071,9.470875469755555,None,2907.673223481911
Walk,43.54845618730428,3,Vegetarian,12.362059311233937,321.39976627611566,26.186250425355496,1443.474149502652,55.284179598476825,6.029088114246855,Petrol,1048.16723794046
Public Transport,35.70434660662139,5,Vegetarian,10.190177464484037,578.8781415442102,139.2442872242545,4481.037432290075,25.32453630402508,5.790725276859945,None,3029.515980314818
Car,40.08640415348959,2,Meat-based,10.914993595588713,534.1205877244777,41.21475598743505,3273.0091322312883,95.56213797813561,2.3190112176891486,Hybrid,2291.0628001066807
Bike,16.972509627140305,2,Meat-based,7.188476536616342,732.5797996450912,88.24593381834336,2429.263137881667,2.8631193835652824,0.4669781788511307,Diesel,2242.0910754797974
Car,40.74125568732561,3,Vegan,1.6294779542588378,161.20920875717846,13.000157789777699,1320.508326101988,19.972828011123656,9.451885797595445,Petrol,977.9493799823923
Public Transport,4.005742319233757,2,Meat-based,3.8667846722410437,274.4102170210194,165.06168048459648,4740.35422055543,24.231060638744772,3.1373525884465394,None,2965.8050234255034
Car,44.74083280302638,2,Vegan,19.014894264253435,293.10833808356483,25.188128209500114,3897.806918592313,41.406782576781644,4.425890233244587,None,1838.2285669237617
Car,27.37961880768681,2,Vegetarian,8.17399124541868,764.3356793575207,180.61950140986193,1436.11053229962,23.273024187005355,1.1463994358570684,Hybrid,2276.048368919226
Walk,40.864888498124685,6,Meat-based,9.333663116617284,270.22482669406605,172.84612045231142,2019.6984862590102,49.134909026878525,8.36924329909292,None,2311.949097118844
Bike,22.615914225915006,4,Meat-based,1.0541957970687799,616.142587501879,92.9165528878492,4143.53416139633,87.2465523258539,0.27631832855930627,Petrol,2627.7552791403978
Public Transport,32.178884759826246,1,Vegetarian,0.7513245908796118,293.7194384508583,148.87364086079813,3630.549484469025,71.20634214091707,8.339907620990965,Diesel,2443.139315765127
Public Transport,26.320133046805662,6,Vegetarian,14.343628940935155,875.4624550755806,123.88901476363066,3946.0293172207594,57.99619805351111,1.402850127879668,None,3007.459640676148
Car,36.579476087766594,1,Vegan,10.761893282422225,947.9669090406746,160.61512846754897,2485.404959958196,8.900317798267965,8.865641126311521,None,2674.1841398249762
Car,4.081499101529479,3,Vegetarian,10.174119684325333,566.6436774480164,86.36102015718241,3724.143181889751,69.39921083892756,7.297726373361574,None,2398.516045643327
Car,3.01760419952819,1,Meat-based,4.862490608453374,417.07799578826047,157.16169684887,2239.2217528876117,16.641428431093985,1.646702625073051,Petrol,2187.218451543553
Public Transport,12.355161700507322,3,Meat-based,14.895014632598444,310.65199751574926,92.49136341302959,1450.6831262218839,78.63673859616979,5.658179928594681,Hybrid,1803.9331870853634
Public Transport,7.977234005659417,4,Vegetarian,3.3647315821698376,144.8029013707394,188.19315756855877,3347.04665678612,25.00567585101532,3.1265631435521946,Petrol,2425.695678779213
Public Transport,43.589178329610085,3,Meat-based,3.7986948732204007,341.65006857774586,97.27442016502951,4892.062665194574,41.70487283209009,1.7823309891158345,Diesel,2767.3983051323703
Car,10.960699367902215,3,Meat-based,9.21424342696551,688.8122019507861,92.52385438674591,1897.7043712789832,35.04702023179279,8.591821994111084,None,2163.034876261156
Walk,48.79326279095657,2,Vegan,5.725597242238818,580.2552381782898,157.01437231270253,2574.363164956428,85.88139146748568,4.035227665072294,Petrol,2329.8445726609734
Public Transport,16.844789588555344,4,Meat-based,4.949259624662927,949.6371504528347,164.31553835216758,3533.0061698143413,12.654445871340814,3.985437143653825,Diesel,3253.604779812437
Public Transport,9.105895784434964,4,Meat-based,12.904752891066632,456.64953624253053,110.89782286423416,2936.7782695511955,56.56448823847886,1.6988667480662,Petrol,2494.0897303772713
Public Transport,39.484925357123956,1,Vegan,13.01943490437089,724.4770080955551,35.95956269901508,4295.425080690722,14.206160944306223,3.830656760857787,Petrol,2448.192164602832
Public Transport,32.935388775043805,2,Vegetarian,16.490341395998584,540.3904727276092,93.5516461915159,3927.8421791128217,70.47958361321867,8.716168463288502,Diesel,2504.257397500762
Car,24.90978582265695,2,Meat-based,8.354171339459517,561.3185943317906,193.6145005819357,762.3374173806067,90.50781277944812,3.631287104896359,Petrol,2210.3958201849305
Car,27.76817754688156,2,Meat-based,1.4617018205230048,340.99688314370576,150.59723860783703,4992.895552656983,43.46076538672534,9.51603562499788,None,3013.2900873445155
Bike,35.96008891361319,2,Vegan,5.473327698429154,509.4556991577997,162.23252077582643,3885.8110417376024,48.80922602649759,9.463088992083875,Petrol,2790.2512278942386
Car,11.422737066564936,2,Vegetarian,19.60010926393634,523.7064973114366,6.565099763848026,4387.564923323509,92.74228364827623,1.4489865930734602,None,2108.008018891959
Car,49.816695802837096,4,Meat-based,11.925171504654042,735.9782695740405,93.57189252683197,3430.389704429059,52.09913886493571,1.7731125352264487,Hybrid,2897.3788546114442
Car,48.73965810733915,1,Meat-based,14.194741696020404,946.5759992675024,129.32422673151106,4353.28307621043,48.75984380495609,8.626740703318891,Petrol,3754.1142374568344
Car,32.516284317346845,1,Meat-based,0.14715659250829072,396.38914973425386,166.00653672561495,1005.7233871791923,57.83291027043042,3.927609189247192,Diesel,1770.9801168965882
